reference,name,price,height,length,width,weigth
001.866OPR,PRE FILTRO S10 2.5/COM BOMBA DELPHI 95->,"2,37",20,20,20,500
001.870OPR,SENSOR NIVEL CORSA 94->99 GASOLINA,"47,96",20,20,20,500
001.871OPR,SENSOR NIVEL PICK UP CORSA 94->00 GASOLINA,"45,77",20,20,20,500
001.872OPR,SENSOR NIVEL VECTRA 96->,"46,95",20,20,20,500
001.874OPR,BOMBA COMPLETA CORSA 94->99,"236,40",20,20,20,500
001.875OPR,BOMBA COMPLETA PICK UP CORSA 94->,"497,98",20,20,20,500
001.876OPR,SENSOR NIVEL S10 95-> GASOLINA,"49,72",20,20,20,500
001.877OPR,SENSOR NIVEL BLAZER/S10 98->99 GASOLINA/CONVERTIDO,"45,10",20,20,20,500
001.878OPR,SENSOR NIVEL BLAZER 2.2 98->99 GASOLINA,"49,72",20,20,20,500
001.879OPR,BOMBA COMPLETA S10 2.2 95->99,"469,86",20,20,20,500
001.880OPR,BOMBA COMPLETA S10 2.2 95->99,"427,51",20,20,20,500
001.881OPR,BOMBA COMPLETA BLAZER 2.2 95->98 GAS,"375,49",20,20,20,500
001.886OPR,SENSOR NIVEL CORSA 99-> GASOLINA,"40,59",20,20,20,500
001.893OPR,BOMBA COMPLETA ASTRA/CORSA/VECTRA/S10/BLAZER BOSCH,"124,39",20,20,20,500
001.894OPR,SENSOR NIVEL GOL 94->96 GASOLINA,"44,73",20,20,20,500
001.895OPR,SENSOR NIVEL VERSAELLES/SANTANA 93->96 GASOLINA,"50,40",20,20,20,500
001.896OPR,SENSOR NIVEL ESCORT/LOGUS 94->96 GASOLINA/ALCOOL,"45,30",20,20,20,500
001.898OPR,SENSOR NIVEL BLAZER 96->00 GASOLINA,"39,62",20,20,20,500
001.899OPR,SENSOR NIVEL S10 97->00 GASOLINA,"33,20",20,20,20,500
001.900OPR,BOMBA COMPLETA BLAZER 2.2 99->00,"287,14",20,20,20,500
001.901OPR,BOMBA COMPLETA BLAZER 4.3 V6 99->00,"391,31",20,20,20,500
001.903OPR,BOMBA COMPLETA S10 2.2 99->00,"270,58",20,20,20,500
001.904OPR,BOMBA COMPLETA S10 4.3 V6 00->,"386,55",20,20,20,500
001.906OPR,LANTERNA PISCA COURRIER 96->,"5,93",20,20,20,500
001.909OPR,BOMBA COMPLETA S10 4.3 95->99,"543,89",20,20,20,500
001.910OPR,BOMBA COMPLETA S10 4.3 96->99,"523,20",20,20,20,500
001.911OPR,BOMBA COMPLETA BLAZER 4.3 V6 96->99,"509,34",20,20,20,500
001.917OPR,BOIA TANQUE MBB TQ PLASTICO 210LT CILINDRICO,"138,94",20,20,20,500
001.923OPR,SENSOR NIVEL ZAFIRA 99-> GASOLINA,"31,14",20,20,20,500
001.926OPR,BOIA TANQUE CARGO 93->98 150LT,"130,46",20,20,20,500
001.927OPR,BOIA TANQUE CARGO 93->98 275LT,"135,76",20,20,20,500
001.943OPR,SENSOR NIVEL S10 01-> GASOLINA/CONVERTIDO,"40,84",20,20,20,500
001.944OPR,SENSOR NIVEL BLAZER 01-> GASOLINA/CONVERTIDO,"40,84",20,20,20,500
001.954OPR,SENSOR NIVEL S10 2.8 DIESEL,"294,18",20,20,20,500
001.955OPR,SENSOR NIVEL S10 2.8 12-> DIESEL,"294,18",20,20,20,500
001.956OPR,SENSOR NIVEL DIESEL BLAZER 4.3 00->,"294,18",20,20,20,500
001.959OPR,SENSOR NIVEL CORSA ANTIGO 99->03 ALCOOL,"75,22",20,20,20,500
001.960OPR,SENSOR NIVEL S.10 2.8 00-> TDS,"47,35",20,20,20,500
001.967OPR,SENSOR NIVEL CORSA 02-> GASOLINA,"48,70",20,20,20,500
001.972OPR,SENSOR NIVEL MBB 210/300 LTS 00-> DIESEL,"83,08",20,20,20,500
001.997OPR,BOIA TANQUE CAMINHOES VW TQ PLASTICO 275LT,"128,14",20,20,20,500
011.008OPR,SENSOR NIVEL VECTRA/ASTRA/ZAFIRA/VECTRA FLEX,"51,14",20,20,20,500
011.025OPR,SENSOR NIVEL F250 DIESEL,"77,10",20,20,20,500
011.026OPR,SENSOR NIVEL PALIO 1.0/1.4 96->99 GASOLINA,"44,48",20,20,20,500
011.027OPR,BOMBA COMPLETA S10 4.3 96->99,"368,86",20,20,20,500
011.043OPR,BOMBA COMPLETA S10 2.4 00-> BOSCH,"268,37",20,20,20,500
011.044OPR,BOMBA COMPLETA BLAZER 2.4 00-> BOSCH,"287,14",20,20,20,500
011.045OPR,BOMBA COMPLETA S10 4.3 00->,"375,49",20,20,20,500
011.046OPR,BOMBA COMPLETA BLAZER 4.3 V6 00->,"377,71",20,20,20,500
011.049OPR,SENSOR NIVEL GOL 96-> GASOLINA,"45,38",20,20,20,500
011.057OPR,BOIA TANQUE CAMINHOES VW TQ PLASTICO 80/100LT RET,"77,45",20,20,20,500
011.058OPR,SENSOR NIVEL CORSA 02-> FLEX,"52,42",20,20,20,500
011.062OPR,BOMBA COMPLETA BLAZER 2.2/2.4/4.3 1999->,"340,69",20,20,20,500
011.077OPR,BOIA TANQUE ONIBUS BELLO COMIL 01->,"149,03",20,20,20,500
011.089OPR,SENSOR NIVEL ASTRA 98-> VECTRA 06-> GASOLINA,"40,35",20,20,20,500
011.096OPR,BOIA TANQUE MBB TQ PLASTICO 300LT BOCAL ROSCA,"132,86",20,20,20,500
011.098OPR,BOIA TANQUE CAMINHOES VW TQ METALICO 380LT CILINDR,"84,24",20,20,20,500
011.104OPR,BOMBA COMPLETA CORSA CLASSIC 99->02,"215,56",20,20,20,500
011.105OPR,BOMBA COMPLETA CELTA ->02 TDS,"262,78",20,20,20,500
011.108OPR,BOIA TANQUE MBB TQ PLASTICO 150LT RETANGULAR,"79,87",20,20,20,500
011.110OPR,BOMBA COMPLETA CORSA 02->12,"200,00",20,20,20,500
011.112OPR,BOIA TANQUE F-250 DIESEL,"37,95",20,20,20,500
011.119OPR,SENSOR NIVEL PALIO 01->04 GASOLINA/CONVERTIDO,"51,88",20,20,20,500
011.120OPR,SENSOR NIVEL MERIVA/MONTANA 03-> GASOLINA,"37,95",20,20,20,500
011.121OPR,SENSOR NIVEL FIESTA 02->04 ECOSPORT 05->06 GASOLIN,"49,40",20,20,20,500
011.122OPR,SENSOR NIVEL PALIO 01->06 GASOLINA,"51,62",20,20,20,500
011.123OPR,SENSOR NIVEL COURIER 02-> GASOLINA,"68,37",20,20,20,500
011.126OPR,SENSOR NIVEL CITROEN C3 TODOS,"68,37",20,20,20,500
011.127OPR,SENSOR NIVEL DOBLO 02-> GASOLINA/CONVERTIDO,"52,42",20,20,20,500
011.128OPR,SENSOR NIVEL STRADA 02-> GASOLINA,"55,03",20,20,20,500
011.134OPR,BOMBA COMPLETA CELTA VHC 02->,"258,43",20,20,20,500
011.135OPR,SENSOR NIVEL CELTA 01-> GASOLINA,"53,37",20,20,20,500
011.137OPR,SENSOR NIVEL STRADA 02-> CONVERTIDO,"41,11",20,20,20,500
011.138OPR,SENSOR NIVEL SAVEIRO 97-> GASOLINA/CONVERTIDO,"41,61",20,20,20,500
011.140OPR,BOIA TANQUE MBB TQ PLASTICO 210/300LT RETANGULAR,"79,02",20,20,20,500
011.141OPR,BOMBA COMPLETA CORSA VHC 02->,"242,97",20,20,20,500
011.150OPR,SENSOR NIVEL FOX 03-> ALCOOL,"47,65",20,20,20,500
011.158OPR,SENSOR NIVEL POLO 04->08 FLEX,"47,65",20,20,20,500
011.160OPR,SENSOR NIVEL MERIVA/MONTANA 04-> FLEX,"44,05",20,20,20,500
011.162OPR,SENSOR NIVEL C3 03->05 GASOLINA/CONVERTIDO,"34,79",20,20,20,500
011.167OPR,SENSOR NIVEL ECOSPORT 4X4 04->09 GASOLINA,"67,66",20,20,20,500
011.171OPR,SENSOR NIVEL PALIO 04->06 IDEA 06->07 FLEX,"52,42",20,20,20,500
011.172OPR,SENSOR NIVEL STRADA 1.4/1.8 05->07 FLEX,"52,42",20,20,20,500
011.173OPR,SENSOR NIVEL FOX 03->06 FLEX,"50,03",20,20,20,500
011.174OPR,SENSOR NIVEL PALIO WEEKEND 05-> FLEX,"52,42",20,20,20,500
011.175OPR,SENSOR NIVEL UNO FIRE 04->06 GASOLINA/CONVERTIDO,"49,80",20,20,20,500
011.176OPR,SENSOR NIVEL UNO/FIORINO 06->07 FLEX,"49,80",20,20,20,500
011.177OPR,SENSOR NIVEL FIORINO 1.3/1.7 GASOLINA/DIESEL,"45,26",20,20,20,500
011.178OPR,SENSOR NIVEL FIORINO 1.3/1.5 MPI 04-> ALCOOL BOSCH,"31,62",20,20,20,500
011.181OPR,SENSOR NIVEL 206 00-> FLEX,"55,48",20,20,20,500
011.182OPR,SENSOR NIVEL CORSA 00->04 FLEX,"52,42",20,20,20,500
011.184OPR,SENSOR NIVEL GOL 04->07 FLEX,"51,60",20,20,20,500
011.187OPR,VALVULA SOLENOIDE 2 VIAS GASOLINA/FLEX,"34,53",20,20,20,500
011.188OPR,SENSOR NIVEL UNO/STRADA 99-> GASOLINA,"58,73",20,20,20,500
011.192OPR,SENSOR NIVEL POLO 04-> GASOLINA/CONVERTIDO,"42,88",20,20,20,500
011.193OPR,SENSOR NIVEL GOLF 04-> GASOLINA,"50,03",20,20,20,500
011.196OPR,SENSOR NIVEL GOL 98-> GASOLINA,"50,42",20,20,20,500
011.197OPR,SENSOR NIVEL SAVEIRO 04->08 ALCOOL/FLEX,"45,76",20,20,20,500
011.198OPR,SENSOR NIVEL FIESTA/ECOSPORT 04->06 FLEX,"48,91",20,20,20,500
011.199OPR,SENSOR NIVEL FOCUS 00-> GASOLINA BOSCH,"52,87",20,20,20,500
011.208OPR,SENSOR NIVEL SAVEIRO 96-> 99 GASOLINA/DIESEL,"51,98",20,20,20,500
011.215OPR,TAMPA BOMBA CORSA 02-> VHC MOD NOVO C/MANG,"64,00",20,20,20,500
011.222OPR,SENSOR NIVEL C3 05-> FLEX,"59,40",20,20,20,500
011.223OPR,SENSOR NIVEL STILO 05->07 FLEX,"41,11",20,20,20,500
011.224OPR,SENSOR NIVEL DOBLO 06->09 FLEX,"49,10",20,20,20,500
011.225OPR,SENSOR NIVEL CELTA/CORSA/PRISMA FLEX,"45,28",20,20,20,500
011.228OPR,TAMPA BOMBA CELTA 00->,"38,64",20,20,20,500
011.229OPR,SENSOR NIVEL TROLLER 99->00 GASOLINA/DIESEL,"53,99",20,20,20,500
011.230OPR,SENSOR NIVEL KOMBI 06->08 FLEX,"53,38",20,20,20,500
011.232OPR,SENSOR NIVEL KOMBI 97-> GASOLINA,"56,13",20,20,20,500
011.233OPR,SENSOR NIVEL CLASSE A 99-> GASOLINA,"57,17",20,20,20,500
011.234OPR,BOIA TANQUE GOL 79->82 GASOLINA/ALCOOL,"91,76",20,20,20,500
011.236OPR,SENSOR NIVEL PALIO 99-> FIRE 00-> GASOLINA,"62,89",20,20,20,500
011.238OPR,SENSOR NIVEL PALIO 1.0/1.5 MPI 96->,"53,84",20,20,20,500
011.240OPR,SENSOR NIVEL FIESTA 07-> GASOLINA,"32,50",20,20,20,500
011.242OPR,SENSOR NIVEL PICK UP CORSA 00->04,"50,10",20,20,20,500
011.243OPR,SENSOR NIVEL 307 06-> FLEX,"35,23",20,20,20,500
011.244OPR,SENSOR NIVEL 307 07-> FLEX,"33,00",20,20,20,500
011.246OPR,SENSOR NIVEL GOLF 06-> FLEX,"67,93",20,20,20,500
011.258OPR,SENSOR NIVEL VECTRA 06-> FLEX,"34,79",20,20,20,500
011.259OPR,SENSOR NIVEL VECTRA 06-> GASOLINA/CONVERTIDO,"52,69",20,20,20,500
011.260OPR,SENSOR NIVEL KOMBI 98-> ALCOOL,"65,12",20,20,20,500
011.261OPR,SENSOR NIVEL SAVEIRO 97-> ALCOOL,"62,05",20,20,20,500
011.262OPR,TAMPA BOMBA CORSA 02-> VHC MOD NOVO C/MANG/TUBO/..,"80,04",20,20,20,500
011.263OPR,TAMPA BOMBA CORSA 99 -> VHC MOD ANTIGO C/MANG/TUBO,"59,35",20,20,20,500
011.271OPR,SENSOR NIVEL KA 08->10 FLEX,"55,61",20,20,20,500
011.272OPR,SENSOR NIVEL KA 08-> GASOLINA,"49,33",20,20,20,500
011.280OPR,BOMBA COMPLETA PAJERO TR4 07->,"574,28",20,20,20,500
011.284OPR,SENSOR NIVEL MBB 590 LTS 05-> DIESEL,"85,99",20,20,20,500
011.297OPR,TAMPA BOMBA CORSA/CELTA 99-> MOD ANTIGO,"26,96",20,20,20,500
011.298OPR,TAMPA BOMBA CORSA 02-> MOD NOVO,"28,26",20,20,20,500
011.299OPR,TAMPA BOMBA CORSA 99 -> ANTIGO,"30,65",20,20,20,500
011.302OPR,BOIA TANQUE CAMINHOES FORD 150LT,"78,71",20,20,20,500
011.303OPR,BOIA TANQUE CARGO 275LT,"78,71",20,20,20,500
011.313OPR,SENSOR NIVEL GOL 94->96 CONVERTIDO,"64,62",20,20,20,500
011.314OPR,SENSOR NIVEL SANTANA 96-> CONVERTIDO,"61,63",20,20,20,500
011.315OPR,SENSOR NIVEL ESCORT/LOGUS 94->97 CONVERTIDO,"56,18",20,20,20,500
011.316OPR,SENSOR NIVEL MERIVA/MONTANA 03-> CONVERTIDO,"52,77",20,20,20,500
011.323OPR,SENSOR NIVEL PALIO 96->99 CONVERTIDO,"56,69",20,20,20,500
011.324OPR,SENSOR NIVEL PALIO 01->06 CONVERTIDO,"51,28",20,20,20,500
011.325OPR,SENSOR NIVEL UNO FIRE 04->06 GASOLINA/CONVERTIDO,"49,87",20,20,20,500
011.326OPR,SENSOR NIVEL UNO/STRADA 99->01 CONVERTIDOS,"68,67",20,20,20,500
011.328OPR,SENSOR NIVEL CORSA 94->99 CONVERTIDO,"52,32",20,20,20,500
011.329OPR,SENSOR NIVEL CORSA 99-> CONVERTIDO,"51,99",20,20,20,500
011.330OPR,SENSOR NIVEL CORSA 02-> CONVERTIDO,"55,06",20,20,20,500
011.331OPR,SENSOR NIVEL COURIER 02-> CONVERTIDO,"52,67",20,20,20,500
011.333OPR,SENSOR NIVEL PICK UP CORSA 00->04 CONVERTIDO,"57,77",20,20,20,500
011.334OPR,SENSOR NIVEL PICK UP CORSA 94->00 CONVERTIDO,"44,56",20,20,20,500
011.335OPR,SENSOR NIVEL VECTRA 96-> CONVERTIDO,"53,61",20,20,20,500
011.336OPR,SENSOR NIVEL BLAZER 96->00 CONVERTIDO,"44,53",20,20,20,500
011.337OPR,SENSOR NIVEL S10 95-> CONVERTIDO,"43,11",20,20,20,500
011.338OPR,SENSOR NIVEL BLAZER 01-> GASOLINA/CONVERTIDO,"60,48",20,20,20,500
011.339OPR,SENSOR NIVEL ZAFIRA 99-> CONVERTIDO,"55,62",20,20,20,500
011.340OPR,SENSOR NIVEL ASTRA 98-> VECTRA 06-> CONVERTIDO,"54,52",20,20,20,500
011.341OPR,SENSOR NIVEL MERIVA/MONTANA 04-> CONVERTIDO,"63,19",20,20,20,500
011.342OPR,SENSOR NIVEL GOL 04->07 CONVERTIDO,"37,96",20,20,20,500
011.343OPR,SENSOR NIVEL GOL 99-> CONVERTIDO,"60,00",20,20,20,500
011.344OPR,SENSOR NIVEL SAVEIRO 04->,"47,76",20,20,20,500
011.361OPR,BOIA TANQUE CAMINHOES VW TQ PLASTICO 150LT,"97,88",20,20,20,500
011.362OPR,BOIA TANQUE CAMINHOES VW TQ PLASTICO 275LT UNIPAC,"90,81",20,20,20,500
011.363OPR,BOIA TANQUE CAMINHOES VW TQ PLASTICO 380/480LT BRU,"115,15",20,20,20,500
011.373OPR,TAMPA BOMBA CORSA METALICA,"45,98",20,20,20,500
011.374OPR,TAMPA BOMBA ASTRA/CORSA,"48,21",20,20,20,500
011.381OPR,BOMBA COMPLETA F250/350,"343,52",20,20,20,500
011.382OPR,SENSOR NIVEL F350/250 GASOLINA/DIESEL,"47,11",20,20,20,500
011.391OPR,BOIA TANQUE IVECO 150LT,"83,30",20,20,20,500
011.393OPR,SENSOR NIVEL PAJERO FULL 09-> FLEX,"62,83",20,20,20,500
011.394OPR,SENSOR NIVEL PAJERO TR4 11-> FLEX,"64,39",20,20,20,500
011.427OPR,SENSOR NIVEL L200 08-> FLEX,"59,84",20,20,20,500
011.446OPR,SENSOR NIVEL FIESTA/ECOSPORT 06-> FLEX,"47,29",20,20,20,500
011.447OPR,SENSOR NIVEL MERIVA/MONTANA 04-> FLEX BOSCH,"49,11",20,20,20,500
011.448OPR,SENSOR NIVEL ASTRA/VECTRA FLEX BOSCH,"47,29",20,20,20,500
011.450OPR,SENSOR NIVEL PICASSO/206 FLEX BOSCH,"49,34",20,20,20,500
011.451OPR,SENSOR NIVEL CORSA 03-> FLEX BOSCH,"43,39",20,20,20,500
011.452OPR,SENSOR NIVEL IDEA 06-> PUNTO 07->09 FLEX BOSCH,"47,29",20,20,20,500
011.453OPR,SENSOR NIVEL VECTRA 06->09 FLEX BOSCH,"49,34",20,20,20,500
011.454OPR,SENSOR NIVEL PALIO 08-> WEEKEND 06-> FLEX,"47,29",20,20,20,500
011.455OPR,SENSOR NIVEL STRADA 07-> FLEX,"47,29",20,20,20,500
011.456OPR,SENSOR NIVEL UNO/FIORINO 07-> FLEX,"47,29",20,20,20,500
011.458OPR,SENSOR NIVEL POLO 08-> FLEX,"47,29",20,20,20,500
011.459OPR,SENSOR NIVEL DOBLO 06->09 FLEX BOSCH,"47,29",20,20,20,500
011.460OPR,SENSOR NIVEL FIORINO 07-> FLEX BOSCH,"47,29",20,20,20,500
011.461OPR,SENSOR NIVEL FOX 06-> FLEX,"47,29",20,20,20,500
011.462OPR,SENSOR NIVEL GOL 07-> SAVEIRO 10-> FLEX,"47,29",20,20,20,500
011.463OPR,SENSOR NIVEL KOMBI 08-> FLEX,"47,29",20,20,20,500
011.464OPR,SENSOR NIVEL SAVEIRO 04->08 ALCOOL/FLEX,"45,81",20,20,20,500
011.465OPR,SENSOR NIVEL C3 1.4/1.6 05-> FLEX BOSCH,"49,34",20,20,20,500
011.467OPR,SENSOR NIVEL STILO 07-> FLEX,"47,29",20,20,20,500
011.468OPR,SENSOR NIVEL GOLF 09-> FLEX = BB,"47,29",20,20,20,500
011.469OPR,SENSOR NIVEL C4/307-> FLEX BOSCH,"47,29",20,20,20,500
011.473OPR,BOMBA GOL/SANTANA/ESCORT/UNO/PREMIO/VERONA,"114,64",20,20,20,500
011.5200PR,VALVULA SOLENOIDE 3 VIAS FLEX,"40,43",20,20,20,500
011.541OPR,SENSOR NIVEL TR4 05->07 GASOLINA,"45,48",20,20,20,500
011.542OPR,SENSOR NIVEL TR4 07-> FLEX,"50,06",20,20,20,500
011.556OPR,SENSOR NIVEL COROLLA 08-> FLEX,"47,29",20,20,20,500
011.557OPR,SENSOR NIVEL COROLLA 07->08 FLEX,"47,29",20,20,20,500
011.558OPR,SENSOR NIVEL NEW CIVIC 07-> FLEX,"47,29",20,20,20,500
011.559OPR,SENSOR NIVEL FIT 07->08 FLEX,"47,29",20,20,20,500
011.560OPR,SENSOR NIVEL FIT 08-> FLEX,"47,29",20,20,20,500
011.562OPR,SENSOR NIVEL ZAFIRA 04-> FLEX BOSCH,"47,29",20,20,20,500
011.563OPR,SENSOR NIVEL FOCUS 07->10 FLEX BOSCH,"43,96",20,20,20,500
011.565OPR,SENSOR NIVEL TITAN CG 150 ->08,"50,00",20,20,20,500
011.572OPR,SENSOR NIVEL TITAN CG 125 00->04,"50,00",20,20,20,500
011.573OPR,SENSOR NIVEL TWISTER CBX 250 06->08,"50,00",20,20,20,500
011.574OPR,SENSOR NIVEL FALCON,"54,60",20,20,20,500
011.589OPR,VALVULA SOLENOIDE CLIO/SANDERO/... FLEX,"36,61",20,20,20,500
011.610OPR,SENSOR NIVEL AGILE/CELTA 09-> FLEX,"46,31",20,20,20,500
011.611OPR,SENSOR NIVEL UNO VIVACE/WAY 11-> FLEX,"50,63",20,20,20,500
011.644OPR,SENSOR NIVEL RANGER 2.3 16V CAB SIMPLES 09-> GAS,"86,41",20,20,20,500
011.645OPR,SENSOR NIVEL RANGER 2.3 16V CAB DUPLA 09-> GAS,"66,11",20,20,20,500
011.646OPR,SENSOR NIVEL J3 ->12 GAS,"63,61",20,20,20,500
116007007R,INSTRUMENTO COMBINADO CORCEL/BELINA II,"99,00",20,20,20,500
301014023R,RELOGIO GASOLINA UNO/PREMIO ->96,"66,00",20,20,20,500
303007002R,RELOGIO GASOLINA F1000/F4000,"99,00",20,20,20,500
311007002R,RELOGIO TEMPERATURA AGUA F100/F1000,"99,00",20,20,20,500
48222P,KIT LAMPADA MOTO FAROL H4 12V NARVA (COMPETIÇÃO),"24,00",20,20,20,500
6403DPL,ROLAMENTO ALTERNADOR BOSCH MBB/SCANIA/VOLVO,"20,15",20,20,20,500
A105K01,"ABRACADEIRA FERRO MANGUEIRA BOMBA 10,5MM","1,24",20,20,20,500
A113K01,ABRACADEIRA FERRO MANGUEIRA BOMBA 11MM,"1,04",20,20,20,500
A128K01,ABRACADEIRA FERRO MANGUEIRA BOMBA 13MM,"1,24",20,20,20,500
A145K01,"ABRACADEIRA FERRO MANGUEIRA BOMBA 14,5MM","1,24",20,20,20,500
A170K01,ABRACADEIRA FERRO MANGUEIRA BOMBA 17MM,"1,24",20,20,20,500
A90K01,ABRACADEIRA FERRO MANGUEIRA BOMBA 9MM,"1,24",20,20,20,500
AA0001,ELETROBOMBA FORD1 SAIDA DO ESGUICHADOR 24V = 47261,"17,15",20,20,20,500
ACHR60028,SONDA LAMBDA CITROEN EXCETO PLANAR 4 FIOS 68 CM,"92,40",20,20,20,500
ACHR60042,SONDA LAMBDA VW GASOLINA 4 FIOS,"75,95",20,20,20,500
ACT0001,ENGATE RAPIDO UNIVERSAL RETO 5/16 X 5/16,"8,73",20,20,20,500
ACT0002,ENGATE RAPIDO UNIVERSAL CURVO 90° 5/16 X 5/16,"8,55",20,20,20,500
ACT0003,ENGATE RAPIDO UNIVERSAL CURVO 90º 3/8 X 5/16,"8,73",20,20,20,500
ACT0004,ENGATE RAPIDO UNIVERSAL RETO 3/8 X 5/16,"8,73",20,20,20,500
ACT0005,ENGATE RAPIDO UNIVERSAL RETO 5/15 X 5/16,"8,55",20,20,20,500
ACT0006,ENGATE RAPIDO UNIVERSAL RETO 3/8 X 3/8,"8,73",20,20,20,500
ACT0007,ENGATE RAPIDO UNIVERSAL CURVO 90° 3/8 X 3/8,"9,54",20,20,20,500
ACT0008,ENGATE RAPIDO UNIVERSAL RETO 5/16 X 5/16,"8,55",20,20,20,500
ACT0009,ENGATE RAPIDO UNIVERSAL CURVO 45º 5/16 X 5/16,"8,55",20,20,20,500
ACT0010,ENGATE RAPIDO UNIVERSAL CURVO 90º 5/8 X 5/8,"14,20",20,20,20,500
ACT0011,ENGATE RAPIDO UNIVERSAL RETO 5/8 X 5/8,"14,20",20,20,20,500
ACT0012,ENGATE RAPIDO UNIVERSAL RETO 5/8 X 5/8,"14,20",20,20,20,500
ACT0013,ENGATE RAPIDO UNIVERSAL CURVO 90° 5/16 X 5/16,"8,55",20,20,20,500
ACT0014,ENGATE RAPIDO UNIVERSAL CURVO 90° 5/16 X 5/16,"9,54",20,20,20,500
ACT0015,ENGATE RAPIDO UNIVERSAL RETO 3/8 X 5/16,"8,73",20,20,20,500
ACT0016,ENGATE RAPIDO UNIVERSAL RETO 3/8 X 5/16,"8,73",20,20,20,500
ACT0017,"ENGATE RAPIDO UNIVERSAL ""Y"" 45° 5/16 X 5/16 X 5/16","11,16",20,20,20,500
ACT0018,ENGATE RAPIDO UNIVERSAL RETO 5/16 X 5/16,"8,55",20,20,20,500
ACT0019,ENGATE RAPIDO UNIVERSAL CURVO 90° 5/16 X 5/16,"8,55",20,20,20,500
ACT0020,ENGATE RAPIDO UNIVERSAL RETO 5/16 X 5/16,"8,55",20,20,20,500
ACT0021,ENGATE RAPIDO UNIVERSAL CURVO 90° 1/2 X 13,"11,81",20,20,20,500
ACT0022,ENGATE RAPIDO UNIVERSAL RETO 1/2 X 13,"19,58",20,20,20,500
ACT0023,ENGATE RAPIDO UNIVERSAL RETO C/ANEL 5/16 X 5/16,"10,78",20,20,20,500
ACT0024,ENGATE RAPIDO UNIVERSAL CURVO 90° C/ANEL 3/8 X5/16,"13,43",20,20,20,500
ACT0025,"ENGATE RAPIDO UNIVERSAL ""Y"" 45° 5/16 X 5/16 X 5/16","13,43",20,20,20,500
ACT0026,ENGATE RAPIDO UNIVERSAL RETO 3/8 X 10,"12,44",20,20,20,500
ACT0027,ENGATE RAPIDO UNIVERSAL CURVO 90° C/ANEL 5/16X5/16,"12,44",20,20,20,500
ACT0028,ENGATE RAPIDO UNIVERSAL RETO C/ANEL 5/16 X 5/16,"9,41",20,20,20,500
ACT0029,"ENGATE RAPIDO UNIVERSAL ""T"" 5/16 X 5/16","13,50",20,20,20,500
ACT0030,ENGATE RAPIDO UNIVERSAL RETO 3/8 X 10,"10,10",20,20,20,500
ACT0031,ENGATE RAPIDO UNIVERSAL CURVO 90º C/ANEL 5/16X5/16,"10,10",20,20,20,500
ACT0032,ENGATE RAPIDO UNIVERSAL RETO 5/16 X 5/16,"8,73",20,20,20,500
ACT0033,ENGATE RAPIDO UNIVERSAL RETO 5/16 X 5/16,"6,30",20,20,20,500
ACT0034,ENGATE RAPIDO UNIVERSAL CURVO 90° 5/16 X 5/16,"6,30",20,20,20,500
ACT0035,ENGATE RAPIDO UNIVERSAL CURVO 90° S/ANEL 3/8 X 13,"4,68",20,20,20,500
ACT0036,ENGATE RAPIDO UNIVERSAL CURVO 90° C/ANEL 5/16X5/16,"4,68",20,20,20,500
ACT0037,ENGATE RAPIDO UNIVERSAL RETO C/ANEL 5/16 X 5/16,"4,68",20,20,20,500
ACT0038,ENGATE RAPIDO UNIVERSAL CURVO 90° C/ANEL 5/16X5/16,"4,68",20,20,20,500
ACT0039,ENGATE RAPIDO UNIVERSAL RETO S/ANEL 5/16 X 5/16,"4,68",20,20,20,500
ACT0040,ENGATE RAPIDO UNIVERSAL CURVO 90° S/ANEL 3/8X5/16,"6,30",20,20,20,500
ACT0041,ENGATE RAPIDO UNIVERSAL CURVO 90° FEMEA 3/8 X 3/8,"6,30",20,20,20,500
ACT0042,ENGATE RAPIDO UNIVERSAL CURVO 90° FEMEA 3/8 X 3/8,"6,30",20,20,20,500
ACT0043,ENGATE RAPIDO UNIVERSAL CURVO 90° CURTO 3/8 X 10,"4,68",20,20,20,500
ACT0044,ENGATE RAPIDO UNIVERSAL CURVO 45º 3/8 X 5/16,"4,68",20,20,20,500
ACT0045,ENGATE RAPIDO UNIVERSAL CURVO 45° LONGO 5/16X 5/16,"6,30",20,20,20,500
ACT0046,"ENGATE RAPIDO UNIVERSAL ""T"" 5/16 X 5/16 X 5/16","7,92",20,20,20,500
ACT0047,ENGATE RAPIDO UNIVERSAL RETO LONGO 5/16 X 5/16,"6,30",20,20,20,500
ADP0001,ADAPTADOR UNIVERSAL RETO 5/16 X 5/16,"3,67",20,20,20,500
ADP0002,ADAPTADOR UNIVERSAL RETO 5/16 X 5/16,"3,87",20,20,20,500
ADP0003,ADAPTADOR UNIVERSAL RETO BICO LONGO 5/16 X 5/16,"3,87",20,20,20,500
ADP0004,ADAPTADOR UNIVERSAL RETO BICO LONGO 5/16 X 5/16,"3,71",20,20,20,500
ADP0005,ADAPTADOR UNIVERSAL RETO 5/8 X 5/8,"5,33",20,20,20,500
ADP0006,ADAPTADOR UNIVERSAL RETO 1/4 X 5/16,"3,92",20,20,20,500
ADP0007,ADAPTADOR UNIVERSAL RETO 3/8 X 5/16,"3,67",20,20,20,500
ADP0008,ADAPTADOR UNIVERSAL CURVO 90° 5/16 X 5/16,"4,99",20,20,20,500
ADP0009,ADAPTADOR UNIVERSAL RETO 5/16 X 5/16,"3,67",20,20,20,500
