reference,name,price,height,length,width,weigth
TC104.1135,CHICOTE LIMPADOR TRAZ. FOX/GOL GIV 4 VIAS,"R$ 7,63",20,20,20,500
TC104.1137,CHICOTE DESEMBAÇADOR TRAZ. GOL G3/G4 4 VIAS,"R$ 8,38",20,20,20,500
TC104.1141,CHICOTE SENSOR FLUXO AR MAF GOLF 4 VIAS,"R$ 21,74",20,20,20,500
TC104.1147,CHICOTE VIDRO ELETR. (INTER.) PEUGEOT 4 VIAS,"R$ 14,46",20,20,20,500
TC104.1153,CHICOTE SENSOR MAP ECOSPORT/SENS.HALL SUZUKI4 VIAS,"R$ 34,19",20,20,20,500
TC104.1154,CHICOTE SENSOR TEMP. FOX/CIL.MESTRE UP 4 VIAS,"R$ 19,47",20,20,20,500
TC104.1155,CHICOTE INTERRUP. PEDAL FREIO FOX/EMBR. UP 4 VIAS,"R$ 9,30",20,20,20,500
TC104.1160,CHICOTE BOMBA S10/BLAZER/SONDA LAMBDA GM 4 VIAS,"R$ 18,18",20,20,20,500
TC104.1172,CHICOTE INJEÇÃO UNIVERSAL -REPARO 4 VIAS,"R$ 17,16",20,20,20,500
TC104.1181,CHICOTE PAINEL COM.AR COND. PALIO/IDEA 4 VIAS,"R$ 11,89",20,20,20,500
TC104.1185,CHICOTE BOMBA COMB. FOX/GOL 1.6 FLEX 4 VIAS,"R$ 19,67",20,20,20,500
TC104.1189,CHICOTE INJEÇÃO/IGNIÇÃO LINHA VW 4 VIAS,"R$ 8,85",20,20,20,500
TC104.1197,CHICOTE SONDA LAMBDA= (HEGO) GOL G4 1.6 4 VIAS,"R$ 16,71",20,20,20,500
TC104.1198,CHICOTE VENTOINHA PASSAT IMPORTADO 4 VIAS,"R$ 50,63",20,20,20,500
TC104.1224,CHICOTE BOMBA GOL MI/GOLF/PASSAT IMP.(EXT.) 4 VIAS,"R$ 15,95",20,20,20,500
TC104.1234,CHICOTE BOMBA KANGOO/MEGANE/ACEL.ELETR. 4 VIAS,"R$ 31,00",20,20,20,500
TC104.1235,CHICOTE BOMBA CONEXÃO INF.FLANGE S10/BLAZER 4 VIAS,"R$ 20,68",20,20,20,500
TC104.1236,CHICOTE BOMBA COMB. FLEX UNIVERSAL -REPARO 4 VIAS,"R$ 73,94",20,20,20,500
TC104.1241,CHICOTE BOMBA COMB. FLEX UNIVERSAL -REPARO 4 VIAS,"R$ 13,74",20,20,20,500
TC104.1271,CHICOTE BOMBA COMB. FLEX UNIV. ADAPTAÇÃO 4 VIAS,"R$ 60,90",20,20,20,500
TC104.1272,CHICOTE BOMBA COMB. FLEX UNIVERSAL -REPARO 4 VIAS,"R$ 43,85",20,20,20,500
TC104.1276,CHICOTE BOMBA COMB. FLEX BOSCH 4 VIAS,"R$ 68,87",20,20,20,500
TC104.1306,CHICOTE SONDA LAMBDA GOLF/PASSAT 4 VIAS,"R$ 49,44",20,20,20,500
TC104.1312,CHICOTE SONDA LAMBDA GOL/ESCORT/SANTANA 4 VIAS,"R$ 30,03",20,20,20,500
TC104.1320,CHICOTE SONDA LAMBDA PALIO 4 VIAS,"R$ 17,90",20,20,20,500
TC104.1323,CHICOTE SONDA LAMBDA FOCUS 4 VIAS,"R$ 29,47",20,20,20,500
TC104.1324,CHICOTE SONDA LAMBDA PEUGEOT/CITROEN 4 VIAS,"R$ 21,75",20,20,20,500
TC104.1325,CHICOTE SONDA LAMBDA RANGER 4 VIAS,"R$ 24,53",20,20,20,500
TC104.1333,CHICOTE SONDA LAMBDA TUCSON 4 VIAS,"R$ 21,34",20,20,20,500
TC104.1334,CHICOTE SONDA LAMBDA TUCSON 4 VIAS,"R$ 18,90",20,20,20,500
TC104.1335,CHICOTE SONDA LAMBDA PEUGEOT/CITROEN 4 VIAS,"R$ 17,41",20,20,20,500
TC104.1341,CHICOTE SONDA LAMBDA PEUGEOT/CITROEN 4 VIAS,"R$ 17,41",20,20,20,500
TC104.1342,CHICOTE SONDA LAMBDA PEUGEOT/CITROEN 4 VIAS,"R$ 6,16",20,20,20,500
TC104.1408,CHICOTE SONDA LAMBDA RENAULT 4 VIAS,"R$ 15,89",20,20,20,500
TC104.1409,CHICOTE INJEÇÃO UNIVERSAL -REPARO 4 VIAS,"R$ 19,25",20,20,20,500
TC104.1410,CHICOTE INJEÇÃO UNIVERSAL -REPARO 4 VIAS,"R$ 17,60",20,20,20,500
TC104.1433,CHICOTE INTERRUPTOR FREIO SANDERO 4 VIAS,"R$ 20,64",20,20,20,500
TC104.1439,CHICOTE INJEÇÃO CAM. E ONIBUS -REPARO 4 VIAS,"R$ 20,53",20,20,20,500
TC104.1441,CHICOTE INJEÇÃO UNIVERSAL -REPARO 4 VIAS,"R$ 18,14",20,20,20,500
TC104.1443,CHICOTE INJEÇÃO UNIVERSAL -REPARO 4 VIAS,"R$ 18,54",20,20,20,500
TC104.1446,CHICOTE INJEÇÃO UNIVERSAL -REPARO 4 VIAS,"R$ 9,62",20,20,20,500
TC104.1454,CHICOTE FAROL (BIFOCAL) VECTRA 4 VIAS,"R$ 18,17",20,20,20,500
TC104.1471,CHICOTE INJEÇÃO UNIVERSAL -REPARO 4 VIAS,"R$ 10,21",20,20,20,500
TC104.1513,CHICOTE SONDA LAMBDA GM/JAC/CHERY/LIFAN 4 VIAS,"R$ 16,24",20,20,20,500
TC104.1519,CHICOTE INJEÇÃO UNIVERSAL -REPARO 4 VIAS,"R$ 12,46",20,20,20,500
TC104.1525,CHICOTE INJEÇÃO UNIVERSAL -REPARO 4 VIAS,"R$ 15,78",20,20,20,500
TC104.1533,CHICOTE INJEÇÃO BOMBA COMB.GOLF/POLO 4 VIAS,"R$ 20,79",20,20,20,500
TC104.1537,CHICOTE BOBINA MOTOR LIMP./TRAVA P.MAL. UP 4 VIAS,"R$ 16,48",20,20,20,500
TC104.1544,CHICOTE PAINEL COMANDO AR COND. UNIVERSAL 4 VIAS,"R$ 9,77",20,20,20,500
TC104.1545,CHICOTE UNIVERSAL DEUSTCH -REPARO 4 VIAS,"R$ 26,99",20,20,20,500
TC104.1546,CHICOTE INJEÇÃO UNIVERSAL -REPARO 4 VIAS,"R$ 17,58",20,20,20,500
TC104.1547,CHICOTE SONDA LAMBDA HONDA 4 VIAS,"R$ 30,38",20,20,20,500
TC104.1603,CHICOTE SONDA LAMBDA DODGE/CHRYSLER -REPARO 4 VIAS,"R$ 15,95",20,20,20,500
TC104.1606,CHICOTE UNIVERSAL FORD. -REPARO 4 VIAS,"R$ 18,47",20,20,20,500
TC104.1607,CHICOTE UNIVERSAL VW -REPARO 4 VIAS,"R$ 18,75",20,20,20,500
TC104.1620,CHICOTE SONDA LAMBDA RENAULT -REPARO 4 VIAS,"R$ 18,43",20,20,20,500
TC104.1626,CHICOTE PRESSOSTATO FORD -REPARO 4 VIAS,"R$ 20,47",20,20,20,500
TC104.1642,CHICOTE SONDA LAMBDA TOYOTA/HONDA -REPARO 4 VIAS,"R$ 17,65",20,20,20,500
TC104.1643,CHICOTE SONDA LAMBDA TOYOTA -REPARO 4 VIAS,"R$ 23,74",20,20,20,500
TC104.1645,CHICOTE INJEÇÃO UNIVERSAL -REPARO 4 VIAS,"R$ 19,35",20,20,20,500
TC104.1647,CHICOTE INJEÇÃO UNIVERSAL -REPARO 4 VIAS,"R$ 19,73",20,20,20,500
TC104.1650,CHICOTE BOBINA IGN. COROLLA -REPARO 4 VIAS,"R$ 20,70",20,20,20,500
TC104.1656,CHICOTE ACELERADOR ELETR. NISSAN -REPARO 4 VIAS,"R$ 20,73",20,20,20,500
TC104.1683,CHICOTE INJEÇÃO UNIVERSAL -REPARO 4 VIAS,"R$ 18,24",20,20,20,500
TC104.2728,CHICOTE FAROL VW CAMINHÕES 4 VIAS,"R$ 11,40",20,20,20,500
TC105.0820,CHICOTE PORTA RELE 5 VIAS,"R$ 4,14",20,20,20,500
TC105.1012,CHICOTE SENSOR FLUXO AR MAF/MAP GOL/POINTER 5 VIAS,"R$ 18,13",20,20,20,500
TC105.1078,CHICOTE RESISTENCIA AR COND. VW/FIAT 5 VIAS,"R$ 13,27",20,20,20,500
TC105.1088,CHICOTE LANTERNA CARRETA RANDON/GUERRA 5 VIAS,"R$ 21,32",20,20,20,500
TC105.1114,CHICOTE INJEÇÃO UNIVERSAL -REPARO 5 VIAS,"R$ 10,37",20,20,20,500
TC105.1157,CHICOTE PAINEL CONTR. VENT. INT. VW 5 VIAS,"R$ 10,39",20,20,20,500
TC105.1184,CHICOTE SENSOR MAF GOLF 5 VIAS,"R$ 35,51",20,20,20,500
TC105.1192,CHICOTE LANTERNA GOL G4 5 VIAS,"R$ 15,01",20,20,20,500
TC105.1194,CHICOTE MOTOR LIMPADOR GOL G4 5 VIAS,"R$ 13,37",20,20,20,500
TC105.1195,CHICOTE SELETOR VENT. INT. VW (INTERRUP.) 5 VIAS,"R$ 10,34",20,20,20,500
TC105.1206,CHICOTE BOMBA COMB. KA/FIESTA/COURIER 5 VIAS,"R$ 20,79",20,20,20,500
TC105.1228,CHICOTE BOMBA COMB. CORSA/ASTRA (TAMPA) 5 VIAS,"R$ 21,05",20,20,20,500
TC105.1231,CHICOTE BOMBA COMB. HILUX 5 VIAS,"R$ 18,28",20,20,20,500
TC105.1411,CHICOTE LIMPADOR P.B. NEW CIVIC 5 VIAS,"R$ 20,47",20,20,20,500
TC105.1455,CHICOTE LIMPADOR P.B. LINHA VW 5 VIAS,"R$ 18,18",20,20,20,500
TC105.1463,CHICOTE INJEÇÃO UNIVERSAL -REPARO 5 VIAS,"R$ 12,17",20,20,20,500
TC105.1510,CHICOTE INJEÇÃO UNIVERSAL -REPARO 5 VIAS,"R$ 15,17",20,20,20,500
TC105.1523,CHICOTE PORTA RELE LINHA PESADA UNIV. 5 VIAS,"R$ 8,30",20,20,20,500
TC105.1527,CHICOTE INJEÇÃO UNIVERSAL -REPARO 5 VIAS,"R$ 17,05",20,20,20,500
TC105.1609,CHICOTE UNIVERSAL LINHA VW -REPARO 5 VIAS,"R$ 17,41",20,20,20,500
TC105.1614,CHICOTE INJEÇÃO LINHA VW -REPARO 5 VIAS,"R$ 13,91",20,20,20,500
TC105.1622,CHICOTE INTERRUPTOR VIDRO RENAULT-REPARO 5 VIAS,"R$ 13,06",20,20,20,500
TC105.1631,CHICOTE FLUXO DE AR GOLF -REPARO 5 VIAS,"R$ 24,63",20,20,20,500
TC105.1641,CHICOTE FLUXO DE AR VW -REPARO 5 VIAS,"R$ 17,05",20,20,20,500
TC105.1652,CHICOTE FLUXO DE AR HONDA -REPARO 5 VIAS,"R$ 21,53",20,20,20,500
TC106.1033,CHICOTE SENSOR MAF/BOMBA COMB. FORD 6 VIAS,"R$ 23,87",20,20,20,500
TC106.1085,CHICOTE PAINEL UNO/PLACA CIRC. TEMPRA 6 VIAS,"R$ 19,09",20,20,20,500
TC106.1086,CHICOTE INJEÇÃO SÉRIE J ECONOSEAL 6 VIAS,"R$ 26,48",20,20,20,500
TC106.1089,CHICOTE TRAVA ELETR. PALIO 6 VIAS,"R$ 25,89",20,20,20,500
TC106.1093,CHICOTE AR CONDICIONADO LINHA FIAT 6 VIAS,"R$ 12,22",20,20,20,500
TC106.1125,CHICOTE CORPO BORBOLETA/TRAVA ELETR. VW 6 VIAS,"R$ 21,00",20,20,20,500
TC106.1128,CHICOTE ACELERADOR ELETR. GOL/FOX/POLO 6 VIAS,"R$ 14,69",20,20,20,500
TC106.1136,CHICOTE CHAVE SETA GOL G4/FOX/POLO 6 VIAS,"R$ 10,94",20,20,20,500
TC106.1139,CHICOTE INJEÇÃO FIAT/PEUGEOT/CITROEN VARIAS 6 VIAS,"R$ 27,48",20,20,20,500
TC106.1167,CHICOTE BOBINA KA/FIESTA/COURIER 98 6 VIAS,"R$ 40,28",20,20,20,500
TC106.1190,CHICOTE INJEÇÃO/IGNIÇÃO LINHA VW 6 VIAS,"R$ 14,06",20,20,20,500
TC106.1191,CHICOTE SENSOR BORBOLETA FIAT 6 VIAS,"R$ 28,09",20,20,20,500
TC106.1233,CHICOTE BOMBA COMB. RENAULT 6 VIAS,"R$ 40,79",20,20,20,500
TC106.1412,CHICOTE INJEÇÃO UNIVERSAL -REPARO 6 VIAS,"R$ 34,70",20,20,20,500
TC106.1413,CHICOTE INJEÇÃO UNIVERSAL -REPARO 6 VIAS,"R$ 22,28",20,20,20,500
TC106.1414,CHICOTE INJEÇÃO UNIVERSAL -REPARO 6 VIAS,"R$ 17,10",20,20,20,500
TC106.1415,CHICOTE SENSOR FREIO VW 06 VIAS,"R$ 17,73",20,20,20,500
TC106.1416,CHICOTE UNIVERSAL LINHA PESADA 6 VIAS,"R$ 26,87",20,20,20,500
TC106.1426,CHICOTE INJEÇÃO UNIVERSAL -REPARO 6 VIAS,"R$ 24,84",20,20,20,500
TC106.1441,CHICOTE ACELERADOR ELETR. ASTRA/VECTRA/S10 6 VIAS,"R$ 38,59",20,20,20,500
TC106.1450,CHICOTE VIDRO ELETR. ETIOS/LANT.TRAZ.TOYOTA 6 VIAS,"R$ 17,30",20,20,20,500
TC106.1453,CHICOTE INJEÇÃO/IGNIÇÃO LINHA FORD 6 VIAS,"R$ 18,36",20,20,20,500
TC106.1459,CHICOTE INJEÇÃO UNIVERSAL -REPARO 6 VIAS,"R$ 12,29",20,20,20,500
TC106.1460,CHICOTE INJEÇÃO UNIVERSAL -REPARO 6 VIAS,"R$ 17,19",20,20,20,500
TC106.1467,CHICOTE BOMBA COMB. KIA/HYUNDAY (FLANGE) 6 VIAS,"R$ 19,26",20,20,20,500
TC106.1474,CHICOTE VIDRO ELETR. BOTÃO SIMPLES UP 6 VIAS,"R$ 11,83",20,20,20,500
TC106.1486,CHICOTE BOBINA GOL/VOYAGE G5/FOX 6 VIAS,"R$ 20,51",20,20,20,500
TC106.1488,CHICOTE INJEÇÃO UNIVERSAL -REPARO 6 VIAS,"R$ 17,51",20,20,20,500
TC106.1499,CHICOTE INJEÇÃO UNIVERSAL -REPARO 6 VIAS,"R$ 16,07",20,20,20,500
TC106.1511,CHICOTE INJEÇÃO UNIVERSAL -REPARO 6 VIAS,"R$ 24,36",20,20,20,500
TC106.1522,CHICOTE PISCA ALERTA VW PASSEIO/CAM. 6 VIAS,"R$ 8,77",20,20,20,500
TC106.1529,CHICOTE CHAVE SETA FIAT 6 VIAS,"R$ 13,62",20,20,20,500
TC106.1648,CHICOTE INJEÇÃO UNIVERSAL -REPARO 6 VIAS,"R$ 18,24",20,20,20,500
TC106.1666,CHICOTE TRAVA ELETRICA LINHA VW -REPARO 6 VIAS,"R$ 23,72",20,20,20,500
TC106.1672,CHICOTE BICO INJETOR TOYOTA DIESEL -REPARO 6 VIAS,"R$ 21,92",20,20,20,500
TC106.1677,CHICOTE PAINEL INSTR. CAM./ONIBUS -REPARO 6 VIAS,"R$ 13,04",20,20,20,500
TC107.1046,CHICOTE BOBINA UNIVERSAL DO MODULO 7 VIAS,"R$ 22,47",20,20,20,500
TC107.1079,CHICOTE FAROL FIESTA 7 VIAS,"R$ 34,44",20,20,20,500
TC107.1081,CHICOTE LANTERNA TRAZ. UNO 7 VIAS,"R$ 10,55",20,20,20,500
TC107.1094,CHICOTE AR CONDICIONADO FIAT 7 VIAS,"R$ 13,60",20,20,20,500
TC107.1193,CHICOTE COMUTADOR IGN GOL G4 7 VIAS,"R$ 14,87",20,20,20,500
TC107.1417,CHICOTE LANTERNA SCANIA 7 VIAS,"R$ 32,49",20,20,20,500
TC107.1487,CHICOTE CHAVE SETA FIAT 7 VIAS,"R$ 17,51",20,20,20,500
TC107.1500,CHICOTE COMUTADOR IGN LINHA VW 7 VIAS,"R$ 11,66",20,20,20,500
TC108.0717,CHICOTE TACOGRAFO UNIVERSAL -REPARO +VW 8 VIAS,"R$ 17,99",20,20,20,500
TC108.0730,CHICOTE TACOGRAFO UNIVERSAL -REPARO 8 VIAS,"R$ 11,77",20,20,20,500
TC108.0731,CHICOTE TACOGRAFO UNIVERSAL -REPARO 8 VIAS,"R$ 12,46",20,20,20,500
TC108.1068,CHICOTE ATUADOR M.L. GOL/PARATI MOTOR AT 8 VIAS,"R$ 31,11",20,20,20,500
TC108.1090,CHICOTE INJEÇÃO SÉRIE J ECONOSEAL 8 VIAS,"R$ 37,08",20,20,20,500
TC108.1127,CHICOTE PAINEL CONTR. AR COND. FOX 8 VIAS,"R$ 15,84",20,20,20,500
TC108.1159,CHICOTE MODULO IMOBILIZADOR GOL/FOX 8 VIAS,"R$ 8,28",20,20,20,500
TC108.1174,CHICOTE COMUTADOR IGN. FOX/GOLF/BORA/AUDI 8 VIAS,"R$ 19,90",20,20,20,500
TC108.1183,CHICOTE MOTOR TRAVA ELETR. VW UP 8 VIAS,"R$ 26,06",20,20,20,500
TC108.1425,CHICOTE INJEÇÃO UNIVERSAL -REPARO 8 VIAS,"R$ 24,84",20,20,20,500
TC108.1456,CHICOTE INJEÇÃO UNIVERSAL -REPARO 8 VIAS,"R$ 17,75",20,20,20,500
TC108.1475,CHICOTE VIDRO ELETR. BOTÃO DUPLO UP 8 VIAS,"R$ 13,50",20,20,20,500
TC108.1625,CHICOTE INJEÇÃO UNIVERSAL -REPARO 8 VIAS,"R$ 24,00",20,20,20,500
TC108.1644,CHICOTE INJEÇÃO UNIVERSAL -REPARO 8 VIAS,"R$ 27,46",20,20,20,500
TC110.1126,CHICOTE FAROL GOL G3/4/FOX/POLO/GOLF 10 VIAS,"R$ 24,38",20,20,20,500
TC110.1187,CHICOTE PAINEL COMANDO AR COND. GOL G5 10 VIAS,"R$ 16,46",20,20,20,500
TC110.1418,CHICOTE CONEXÃO AUXILIAR MERIVA 10 VIAS,"R$ 30,92",20,20,20,500
TC110.1419,CHICOTE INJEÇÃO UNIVERSAL -REPARO 10 VIAS,"R$ 27,79",20,20,20,500
TC110.1520,CHICOTE INJEÇÃO UNIVERSAL -REPARO 10 VIAS,"R$ 31,86",20,20,20,500
TC110.1596,CHICOTE VIDRO ELETRICO CAM. VW -REPARO 10 VIAS,"R$ 34,93",20,20,20,500
TC110.1636,CHICOTE LANTERNA SCANIA -REPARO 10 VIAS,"R$ 24,21",20,20,20,500
TC111.1130,CHICOTE CHAVE LUZES KA 11 VIAS,"R$ 21,87",20,20,20,500
TC111.1131,CHICOTE LIMPADOR PARA-BRISA KA 11 VIAS,"R$ 21,87",20,20,20,500
TC111.1420,CHICOTE INJEÇÃO UNIVERSAL -REPARO 11 VIAS,"R$ 32,32",20,20,20,500
TC112.1421,CHICOTE CONEXÃO AUXILIAR ASTRA FLEXPOWER 12 VIAS,"R$ 32,32",20,20,20,500
TC112.1539,CHICOTE INJEÇÃO UNIVERSAL -REPARO 12 VIAS,"R$ 35,63",20,20,20,500
TC114.1175,CHICOTE CONEXÃO AUXILIAR LINHA VW 14 VIAS,"R$ 15,85",20,20,20,500
TC114.1422,CHICOTE CONEXÃO AUXILIAR AGILE 14 VIAS,"R$ 36,55",20,20,20,500
TC116.1423,CHICOTE INJEÇÃO UNIVERSAL -REPARO 16 VIAS,"R$ 42,26",20,20,20,500
TC116.1521,CHICOTE INJEÇÃO UNIVERSAL -REPARO 16 VIAS,"R$ 41,09",20,20,20,500
TC201.1044,CHICOTE INJEÇÃO UNIVERSAL -REPARO 1 VIA,"R$ 3,14",20,20,20,500
TC201.2032,CHICOTE SUPER SEAL UNIVERSAL 1 VIA,"R$ 8,28",20,20,20,500
TC201.2038,CHICOTE INJEÇÃO SÉRIE J ECONOSEAL 1 VIA,"R$ 7,49",20,20,20,500
TC201.2092,CHICOTE SONDA LAMBDA CORSA 1 VIA,"R$ 9,77",20,20,20,500
TC202.0137,CHICOTE DISTRIBUIDOR SENS.HALL FIAT/FORD/GM 2 VIAS,"R$ 11,89",20,20,20,500
TC202.0138,CHICOTE DISTRIBUIDOR SENS.HALL MONZA 2VIAS,"R$ 11,89",20,20,20,500
TC202.0139,CHICOTE DISTRIBUIDOR SENS. HALL ESCORT 2 VIAS,"R$ 12,40",20,20,20,500
TC202.1042,CHICOTE VENTOINHA POLO CLASSIC 2 VIAS,"R$ 6,94",20,20,20,500
TC202.1095,CHICOTE SENSOR RÉ CAM./ONIBUS/CONSTELLATION 2 VIAS,"R$ 9,68",20,20,20,500
TC202.1403,CHICOTE INJEÇÃO UNIVERSAL -REPARO 2 VIAS,"R$ 8,84",20,20,20,500
TC202.2004,CHICOTE INJEÇÃO BULLDOG C/SELO UNIVERSAL 2 VIAS,"R$ 14,46",20,20,20,500
TC202.2005,CHICOTE INJEÇÃO BULLDOG UNIVERSAL 2 VIAS,"R$ 6,90",20,20,20,500
TC202.2018,CHICOTE INJEÇÃO SUPER SEAL UNIVERSAL-REPARO 2 VIAS,"R$ 11,60",20,20,20,500
TC202.2021,CHICOTE VENTOINHA UNIVERSAL -REPARO 2 VIAS,"R$ 21,13",20,20,20,500
TC202.2026,CHICOTE UNIVERSAL -REPARO 2 VIAS,"R$ 12,49",20,20,20,500
TC202.2027,CHICOTE BICO CORSA/CELTA 2 VIAS,"R$ 7,04",20,20,20,500
TC202.2039,CHICOTE SENSOR NIVEL AGUA FORD CAM. 2 VIAS,"R$ 10,34",20,20,20,500
TC202.2047,CHICOTE UNIVERSAL -REPARO 2 VIAS,"R$ 10,49",20,20,20,500
TC202.2061,CHICOTE UNIVERSAL -REPARO 2 VIAS,"R$ 15,23",20,20,20,500
TC202.2091,CHICOTE COMPRESSOR AR COND. UNIVERSAL 2 VIAS,"R$ 9,54",20,20,20,500
TC202.2120,CHICOTE INJEÇÃO UNIVERSAL -REPARO 2 VIAS,"R$ 13,32",20,20,20,500
TC202.2142,CHICOTE BICO HONDA 2 VIAS,"R$ 21,81",20,20,20,500
TC202.2143,CHICOTE BICO TOYOTA 2 VIAS,"R$ 21,81",20,20,20,500
TC202.2144,CHICOTE BICO NIPPON DENSO 2 VIAS,"R$ 23,48",20,20,20,500
TC202.2145,CHICOTE BICO NISSAN -REPARO 2 VIAS,"R$ 21,81",20,20,20,500
TC202.2146,CHICOTE BICO ECOSPORT +AUTO FAL. ONIX 2 VIAS,"R$ 23,51",20,20,20,500
TC202.2151,CHICOTE COMPRESSOR AR COND. FOX 2 VIAS,"R$ 15,78",20,20,20,500
TC202.2156,CHICOTE INJEÇÃO VW SENSOR DETONAÇÃO -REPARO 2 VIAS,"R$ 13,27",20,20,20,500
TC202.2262,CHICOTE BOMBA COMB. UNIVERSAL -REPARO 2 VIAS,"R$ 4,47",20,20,20,500
TC202.2528,CHICOTE INJEÇÃO UNIVERSAL -REPARO 2 VIAS,"R$ 10,35",20,20,20,500
TC203.2014,CHICOTE RETROVISOR LINHA VW 3 VIAS,"R$ 13,15",20,20,20,500
TC203.2030,CHICOTE INJEÇÃO UNIVERSAL -REPARO 3 VIAS,"R$ 12,02",20,20,20,500
TC203.2040,CHICOTE INJEÇÃO SÉRIE J ECONOSEAL 3 VIAS,"R$ 12,93",20,20,20,500
TC203.2112,CHICOTE INJEÇÃO ELETRONICA -REPARO 3 VIAS,"R$ 17,90",20,20,20,500
TC203.2150,CHICOTE SENSOR RÉ ECOSPORT 3 VIAS,"R$ 13,10",20,20,20,500
TC203.2168,CHICOTE VENTOINHA FOX/GOL G4 1.6 3 VIAS,"R$ 26,33",20,20,20,500
TC203.2182,CHICOTE PARTIDA CORSA *LIGAÇÃO DO MOTOR 3 VIAS,"R$ 18,56",20,20,20,500
TC203.2526,CHICOTE INJEÇÃO CAM./ONIBUS/AGRICOLAS 3 VIAS,"R$ 22,95",20,20,20,500
TC203.2601,CHICOTE INJEÇÃO UNIVERSAL -REPARO 3 VIAS,"R$ 12,72",20,20,20,500
TC204.0728,CHICOTE FAROL VW CAMINHÕES 4 VIAS,"R$ 10,10",20,20,20,500
TC204.1011,CHICOTE BOBINA MONZA/KADETT/IPANEMA 4 VIAS,"R$ 13,14",20,20,20,500
TC204.1466,CHICOTE INJEÇÃO UNIVERSAL -REPARO 4 VIAS,"R$ 12,35",20,20,20,500
TC204.2013,CHICOTE INJEÇÃO BULLDOG UNIVERSAL -REPARO 4 VIAS,"R$ 13,36",20,20,20,500
TC204.2031,CHICOTE INJEÇÃO SUPERSEAL UNIV. -REPARO4 VIAS,"R$ 17,39",20,20,20,500
TC204.2041,CHICOTE SONDA LAMBDA FIAT/MAZDA 4 VIAS,"R$ 18,84",20,20,20,500
TC204.2074,CHICOTE SONDA LAMBDA GOL MI 4 VIAS,"R$ 33,55",20,20,20,500
TC204.2075,CHICOTE SONDA LAMBDA FIESTA 4 VIAS,"R$ 20,79",20,20,20,500
TC204.2111,CHICOTE INJEÇÃO ELETRONICA UNIVERSAL 4 VIAS,"R$ 13,72",20,20,20,500
TC204.2123,CHICOTE SONDA/BOBINA GOL/FOX/POLO/PARATI 4 VIAS,"R$ 26,84",20,20,20,500
TC204.2160,CHICOTE SONDA LAMBDA LINHA GM 4 VIAS,"R$ 16,07",20,20,20,500
TC204.2189,CHICOTE INJEÇÃO/IGNIÇÃO LINHA VW 4 VIAS,"R$ 6,05",20,20,20,500
TC204.2197,CHICOTE SONDA LAMBDA =(HEGO) GOL G4 1.6 4 VIAS,"R$ 25,21",20,20,20,500
TC204.2323,CHICOTE SONDA LAMBDA FOCUS 1.6 -REPARO 4 VIAS,"R$ 21,28",20,20,20,500
TC204.2325,CHICOTE SONDA LAMBDA FOCUS/FIESTA -REPARO 4 VIAS,"R$ 21,28",20,20,20,500
TC204.2409,CHICOTE INJEÇÃO UNIVERSAL -REPARO 4 VIAS,"R$ 17,82",20,20,20,500
TC204.2441,CHICOTE SONDA LAMBDA ONIX/PRISMA -REPARO 4 VIAS,"R$ 20,15",20,20,20,500
TC204.2458,CHICOTE SONDA LAMBDA GM COM ABA LATERAL 4 VIAS,"R$ 15,67",20,20,20,500
TC204.2512,CHICOTE INJEÇÃO ELETRONICA UNIVERSAL-REPARO 4 VIAS,"R$ 17,54",20,20,20,500
TC204.2513,CHICOTE SONDA LAMBDA JAC/GM/CHERY/LIFAN 4 VIAS,"R$ 17,86",20,20,20,500
TC204.2524,CHICOTE SONDA LAMBDA LINHA VW 4 VIAS,"R$ 19,88",20,20,20,500
TC204.2525,CHICOTE SONDA LAMBDA LINHA VW 4 VIAS,"R$ 17,73",20,20,20,500
TC205.2012,CHICOTE INJEÇÃO BULLDOG UNIVERSAL 5 VIAS,"R$ 20,19",20,20,20,500
TC205.2088,CHICOTE UNIVERSAL SUPERSEAL -REPARO 5 VIAS,"R$ 24,66",20,20,20,500
TC205.2099,CHICOTE UNIVERSAL C/ ABA DE FIXAÇÃO (FUROS) 5 VIAS,"R$ 19,69",20,20,20,500
TC206.2082,CHICOTE INJEÇÃO ELETRONICA UNIV. 6 VIAS,"R$ 20,85",20,20,20,500
TC206.2086,CHICOTE INJEÇÃO SÉRIE J ECONOSEAL 6 VIAS,"R$ 25,27",20,20,20,500
TC206.2089,CHICOTE UNIVERSAL SUPERSEAL -REPARO 6 VIAS,"R$ 21,24",20,20,20,500
TC206.2092,CHICOTE AR CONDICIONADO LINHA FIAT -REPARO 6 VIAS,"R$ 18,85",20,20,20,500
TC206.2167,CHICOTE BOBINA KA/FIESTA/COURIER 98 6 VIAS,"R$ 30,88",20,20,20,500
TC206.2190,CHICOTE INJEÇÃO/IGNIÇÃO LINHA VW 6 VIAS,"R$ 11,89",20,20,20,500
TC206.2412,CHICOTE INJEÇÃO ELETRONICA UNIV. -REPARO 6 VIAS,"R$ 31,07",20,20,20,500
TC206.2426,CHICOTE INJEÇÃO UNIVERSAL -REPARO 6 VIAS,"R$ 23,70",20,20,20,500
TC207.2046,CHICOTE UNIVERSAL BULLDOG 7 VIAS,"R$ 31,18",20,20,20,500
TC208.2090,CHICOTE INJEÇÃO SÉRIE J ECONOSEAL 8 VIAS,"R$ 28,88",20,20,20,500
